date,publish_date,cnn_fear_greed,cnn_fear_greed_pctl,is_proxy
2020-04-09,2020-04-09,43.0,39.29,True
2020-04-13,2020-04-13,36.0,33.73,True
2020-04-14,2020-04-14,45.0,43.65,True
2020-04-15,2020-04-15,41.0,37.3,True
2020-04-16,2020-04-16,42.0,39.68,True
2020-04-17,2020-04-17,44.0,43.65,True
2020-04-20,2020-04-20,41.0,37.7,True
2020-04-21,2020-04-21,40.0,37.3,True
2020-04-22,2020-04-22,41.0,38.49,True
2020-04-23,2020-04-23,40.0,37.7,True
2020-04-24,2020-04-24,39.0,36.51,True
2020-04-27,2020-04-27,43.0,42.86,True
2020-04-28,2020-04-28,41.0,39.68,True
2020-04-29,2020-04-29,46.0,48.41,True
2020-04-30,2020-04-30,47.0,50.79,True
2020-05-01,2020-05-01,42.0,42.46,True
2020-05-04,2020-05-04,44.0,47.22,True
2020-05-05,2020-05-05,44.0,47.62,True
2020-05-06,2020-05-06,40.0,38.1,True
2020-05-07,2020-05-07,41.0,40.08,True
2020-05-08,2020-05-08,45.0,48.81,True
2020-05-11,2020-05-11,44.0,47.22,True
2020-05-12,2020-05-12,38.0,34.92,True
2020-05-13,2020-05-13,38.0,34.92,True
2020-05-14,2020-05-14,39.0,36.51,True
2020-05-15,2020-05-15,39.0,36.51,True
2020-05-18,2020-05-18,49.0,53.57,True
2020-05-19,2020-05-19,47.0,51.59,True
2020-05-20,2020-05-20,53.0,58.33,True
2020-05-21,2020-05-21,52.0,56.75,True
2020-05-22,2020-05-22,50.0,55.16,True
2020-05-26,2020-05-26,51.0,55.56,True
2020-05-27,2020-05-27,54.0,59.13,True
2020-05-28,2020-05-28,50.0,54.37,True
2020-05-29,2020-05-29,52.0,56.35,True
2020-06-01,2020-06-01,58.0,68.25,True
2020-06-02,2020-06-02,58.0,68.25,True
2020-06-03,2020-06-03,61.0,71.83,True
2020-06-04,2020-06-04,62.0,73.02,True
2020-06-05,2020-06-05,66.0,76.59,True
2020-07-09,2020-07-09,53.0,55.95,True
2020-07-10,2020-07-10,59.0,68.65,True
2020-07-13,2020-07-13,53.0,55.56,True
2020-07-14,2020-07-14,62.0,72.62,True
2020-07-15,2020-07-15,63.0,74.21,True
2020-07-16,2020-07-16,62.0,72.22,True
2020-07-17,2020-07-17,63.0,74.21,True
2020-07-20,2020-07-20,66.0,76.59,True
2020-07-21,2020-07-21,65.0,75.0,True
2020-07-22,2020-07-22,65.0,75.0,True
2020-07-23,2020-07-23,68.0,79.37,True
2020-07-24,2020-07-24,63.0,72.62,True
2020-07-27,2020-07-27,66.0,76.19,True
2020-07-28,2020-07-28,62.0,69.44,True
2020-07-29,2020-07-29,65.0,74.21,True
2020-07-30,2020-07-30,61.0,66.27,True
2020-07-31,2020-07-31,65.0,74.21,True
2020-08-03,2020-08-03,67.0,77.78,True
2020-08-04,2020-08-04,68.0,79.37,True
2020-08-05,2020-08-05,70.0,81.35,True
2020-08-06,2020-08-06,74.0,83.73,True
2020-08-07,2020-08-07,72.0,81.75,True
2020-08-10,2020-08-10,75.0,84.52,True
2020-08-11,2020-08-11,71.0,80.56,True
2020-08-12,2020-08-12,74.0,83.33,True
2020-08-13,2020-08-13,72.0,80.95,True
2020-08-14,2020-08-14,72.0,80.95,True
2020-08-17,2020-08-17,71.0,79.37,True
2020-08-18,2020-08-18,70.0,78.17,True
2020-08-19,2020-08-19,68.0,75.4,True
2020-08-20,2020-08-20,70.0,78.17,True
2020-08-21,2020-08-21,70.0,78.17,True
2020-08-24,2020-08-24,73.0,80.95,True
2020-08-25,2020-08-25,74.0,83.33,True
2020-08-26,2020-08-26,75.0,84.52,True
2020-08-27,2020-08-27,76.0,84.52,True
2020-08-28,2020-08-28,78.0,85.32,True
2020-08-31,2020-08-31,74.0,82.14,True
2020-09-01,2020-09-01,77.0,84.13,True
2020-09-02,2020-09-02,78.0,85.32,True
2020-09-03,2020-09-03,58.0,54.37,True
2020-09-04,2020-09-04,59.0,55.95,True
2020-09-08,2020-09-08,54.0,47.22,True
2020-09-09,2020-09-09,66.0,67.06,True
2020-09-10,2020-09-10,59.0,55.56,True
2020-09-11,2020-09-11,58.0,53.17,True
2020-09-14,2020-09-14,59.0,55.56,True
2020-09-15,2020-09-15,59.0,55.56,True
2020-09-16,2020-09-16,56.0,48.02,True
2020-09-17,2020-09-17,53.0,43.25,True
2020-09-18,2020-09-18,52.0,40.87,True
2020-09-21,2020-09-21,51.0,38.89,True
2020-09-22,2020-09-22,52.0,40.87,True
2020-09-23,2020-09-23,46.0,32.94,True
2020-09-24,2020-09-24,48.0,34.92,True
2020-09-25,2020-09-25,49.0,35.71,True
2020-09-28,2020-09-28,50.0,37.3,True
2020-09-29,2020-09-29,44.0,29.37,True
2020-09-30,2020-09-30,45.0,30.56,True
2020-10-01,2020-10-01,41.0,23.41,True
2020-10-02,2020-10-02,40.0,21.03,True
2020-10-05,2020-10-05,45.0,30.56,True
2020-10-06,2020-10-06,44.0,28.57,True
2020-10-07,2020-10-07,51.0,38.49,True
2020-10-08,2020-10-08,53.0,43.25,True
2020-10-09,2020-10-09,55.0,46.43,True
2020-10-12,2020-10-12,60.0,56.35,True
2020-10-13,2020-10-13,56.0,48.41,True
2020-10-14,2020-10-14,55.0,46.83,True
2020-10-15,2020-10-15,59.0,56.35,True
2020-10-16,2020-10-16,62.0,61.51,True
2020-10-19,2020-10-19,59.0,56.75,True
2020-10-20,2020-10-20,58.0,53.17,True
2020-10-21,2020-10-21,63.0,64.29,True
2020-10-22,2020-10-22,69.0,72.22,True
2020-10-23,2020-10-23,67.0,69.05,True
2020-10-26,2020-10-26,44.0,28.57,True
2020-10-27,2020-10-27,47.0,33.33,True
2020-10-28,2020-10-28,33.0,15.48,True
2020-10-29,2020-10-29,33.0,15.87,True
2020-10-30,2020-10-30,29.0,13.49,True
2020-11-02,2020-11-02,25.0,11.9,True
2020-11-03,2020-11-03,32.0,15.48,True
2020-11-04,2020-11-04,36.0,17.46,True
2020-11-05,2020-11-05,41.0,23.41,True
2020-11-06,2020-11-06,40.0,20.63,True
2020-11-09,2020-11-09,54.0,45.24,True
2020-11-10,2020-11-10,58.0,52.78,True
2020-11-11,2020-11-11,66.0,67.06,True
2020-11-12,2020-11-12,55.0,46.43,True
2020-11-13,2020-11-13,59.0,55.56,True
2020-11-16,2020-11-16,71.0,76.19,True
2020-11-17,2020-11-17,67.0,68.65,True
2020-11-18,2020-11-18,63.0,62.3,True
2020-11-19,2020-11-19,64.0,62.3,True
2020-11-20,2020-11-20,62.0,59.13,True
2020-11-23,2020-11-23,75.0,82.94,True
2020-11-24,2020-11-24,88.0,90.87,True
2020-11-25,2020-11-25,91.0,96.83,True
2020-11-27,2020-11-27,92.0,97.62,True
2020-11-30,2020-11-30,88.0,90.08,True
2020-12-01,2020-12-01,85.0,86.51,True
2020-12-02,2020-12-02,87.0,88.49,True
2020-12-03,2020-12-03,85.0,86.11,True
2020-12-04,2020-12-04,89.0,92.06,True
2020-12-07,2020-12-07,88.0,90.08,True
2020-12-08,2020-12-08,82.0,84.52,True
2020-12-09,2020-12-09,80.0,83.73,True
2020-12-10,2020-12-10,77.0,81.75,True
2020-12-11,2020-12-11,76.0,81.35,True
2020-12-14,2020-12-14,69.0,70.63,True
2020-12-15,2020-12-15,69.0,71.03,True
2020-12-16,2020-12-16,69.0,71.43,True
2020-12-17,2020-12-17,71.0,75.79,True
2020-12-18,2020-12-18,63.0,61.11,True
2020-12-21,2020-12-21,63.0,61.51,True
2020-12-22,2020-12-22,59.0,53.17,True
2020-12-23,2020-12-23,57.0,47.22,True
2020-12-24,2020-12-24,54.0,42.86,True
2020-12-28,2020-12-28,54.0,43.25,True
2020-12-29,2020-12-29,52.0,38.89,True
2020-12-30,2020-12-30,50.0,35.32,True
2020-12-31,2020-12-31,51.0,37.3,True
2021-01-04,2021-01-04,52.0,40.08,True
2021-01-05,2021-01-05,53.0,43.25,True
2021-01-06,2021-01-06,59.0,56.75,True
2021-01-07,2021-01-07,66.0,69.84,True
2021-01-08,2021-01-08,71.0,78.17,True
2021-01-11,2021-01-11,65.0,67.86,True
2021-01-12,2021-01-12,69.0,74.6,True
2021-01-13,2021-01-13,70.0,76.19,True
2021-01-14,2021-01-14,67.0,71.03,True
2021-01-15,2021-01-15,60.0,58.33,True
2021-01-19,2021-01-19,61.0,59.52,True
2021-01-20,2021-01-20,69.0,75.79,True
2021-01-21,2021-01-21,63.0,65.87,True
2021-01-22,2021-01-22,69.0,76.59,True
2021-01-25,2021-01-25,66.0,71.03,True
2021-01-26,2021-01-26,62.0,62.7,True
2021-01-27,2021-01-27,40.0,20.24,True
2021-01-28,2021-01-28,45.0,30.16,True
2021-01-29,2021-01-29,38.0,17.06,True
2021-02-01,2021-02-01,43.400000000000006,25.4,False
2021-02-02,2021-02-02,60.46666666666667,60.32,False
2021-02-03,2021-02-03,59.2,58.73,False
2021-02-04,2021-02-04,61.06666666666667,62.3,False
2021-02-05,2021-02-05,68.0,77.78,False
2021-02-08,2021-02-08,72.86666666666667,86.11,False
2021-02-09,2021-02-09,75.4,90.08,False
2021-02-10,2021-02-10,75.26666666666667,90.08,False
2021-02-11,2021-02-11,76.0,91.67,False
2021-02-12,2021-02-12,77.66666666666667,92.86,False
2021-02-16,2021-02-16,73.93333333333334,86.9,False
2021-02-17,2021-02-17,70.2,82.94,False
2021-02-18,2021-02-18,62.53333333333334,65.87,False
2021-02-19,2021-02-19,56.24,50.79,False
2021-02-22,2021-02-22,52.48,42.06,False
2021-02-23,2021-02-23,50.56,37.3,False
2021-02-24,2021-02-24,63.8,71.03,False
2021-02-25,2021-02-25,46.16,32.54,False
2021-02-26,2021-02-26,53.52,46.03,False
2021-03-01,2021-03-01,58.52,55.95,False
2021-03-02,2021-03-02,50.32000000000001,37.3,False
2021-03-03,2021-03-03,43.84,25.79,False
2021-03-04,2021-03-04,37.8,16.27,False
2021-03-05,2021-03-05,41.52,24.21,False
2021-03-08,2021-03-08,39.08,19.05,False
2021-03-09,2021-03-09,43.36,26.59,False
2021-03-10,2021-03-10,45.56,32.94,False
2021-03-11,2021-03-11,50.48,39.29,False
2021-03-12,2021-03-12,53.720000000000006,48.02,False
2021-03-15,2021-03-15,56.52,53.17,False
2021-03-16,2021-03-16,54.8,50.4,False
2021-03-17,2021-03-17,57.86666666666667,54.37,False
2021-03-18,2021-03-18,52.333333333333336,44.44,False
2021-03-19,2021-03-19,50.833333333333336,40.08,False
2021-03-22,2021-03-22,50.7,40.08,False
2021-03-23,2021-03-23,41.8,25.0,False
2021-03-24,2021-03-24,37.66666666666667,16.27,False
2021-03-25,2021-03-25,37.833333333333336,16.67,False
2021-03-26,2021-03-26,37.56666666666667,15.48,False
2021-03-29,2021-03-29,39.56666666666667,19.44,False
2021-03-30,2021-03-30,42.03333333333334,26.19,False
2021-03-31,2021-03-31,44.56666666666667,30.95,False
2021-04-01,2021-04-01,46.400000000000006,34.52,False
2021-04-05,2021-04-05,54.56666666666667,50.4,False
2021-04-06,2021-04-06,53.5,47.22,False
2021-04-07,2021-04-07,52.53333333333333,44.44,False
2021-04-08,2021-04-08,48.1,34.92,False
2021-04-09,2021-04-09,47.5,34.13,False
2021-04-12,2021-04-12,43.43333333333334,25.0,False
2021-04-13,2021-04-13,43.63333333333333,25.0,False
2021-04-14,2021-04-14,39.96666666666667,15.48,False
2021-04-15,2021-04-15,47.16666666666668,33.73,False
2021-04-16,2021-04-16,51.3,40.87,False
2021-04-19,2021-04-19,45.26666666666667,29.76,False
2021-04-20,2021-04-20,42.866666666666674,21.43,False
2021-04-21,2021-04-21,49.63333333333333,35.32,False
2021-04-22,2021-04-22,46.70000000000001,31.35,False
2021-04-23,2021-04-23,47.7,33.33,False
2021-04-26,2021-04-26,50.53333333333334,37.7,False
2021-04-27,2021-04-27,54.8,50.79,False
2021-04-28,2021-04-28,52.400000000000006,43.25,False
2021-04-29,2021-04-29,56.16666666666666,52.78,False
2021-04-30,2021-04-30,46.53333333333333,28.97,False
2021-05-03,2021-05-03,47.56666666666667,31.35,False
2021-05-04,2021-05-04,43.46666666666667,19.84,False
2021-05-05,2021-05-05,43.03333333333333,18.25,False
2021-05-06,2021-05-06,43.93333333333334,20.63,False
2021-05-07,2021-05-07,48.16666666666666,32.54,False
2021-05-10,2021-05-10,44.93333333333334,23.41,False
2021-05-11,2021-05-11,42.03333333333334,15.48,False
2021-05-12,2021-05-12,26.766666666666666,0.79,False
2021-05-13,2021-05-13,34.433333333333344,2.78,False
2021-05-14,2021-05-14,35.99999999999999,3.17,False
2021-05-17,2021-05-17,36.36666666666667,3.97,False
2021-05-18,2021-05-18,34.03333333333334,2.78,False
2021-05-19,2021-05-19,32.333333333333336,1.98,False
2021-05-20,2021-05-20,32.300000000000004,1.98,False
2021-05-21,2021-05-21,29.433333333333337,1.59,False
2021-05-24,2021-05-24,29.5,1.98,False
2021-05-25,2021-05-25,26.66666666666667,0.79,False
2021-05-26,2021-05-26,28.133333333333336,1.59,False
2021-05-27,2021-05-27,30.3,3.17,False
2021-05-28,2021-05-28,31.566666666666663,3.57,False
2021-06-01,2021-06-01,35.4,6.75,False
2021-06-02,2021-06-02,42.13333333333333,17.86,False
2021-06-03,2021-06-03,40.8,14.68,False
2021-06-04,2021-06-04,41.9,17.06,False
2021-06-07,2021-06-07,44.46666666666667,23.81,False
2021-06-08,2021-06-08,46.46666666666667,28.17,False
2021-06-09,2021-06-09,48.53333333333333,32.54,False
2021-06-10,2021-06-10,48.9,32.54,False
2021-06-11,2021-06-11,51.23333333333334,39.29,False
2021-06-14,2021-06-14,54.16666666666666,49.21,False
2021-06-15,2021-06-15,52.66666666666666,43.25,False
2021-06-16,2021-06-16,44.8,22.22,False
2021-06-17,2021-06-17,42.03333333333334,15.87,False
2021-06-18,2021-06-18,31.600000000000005,3.97,False
2021-06-21,2021-06-21,32.46666666666666,5.56,False
2021-06-22,2021-06-22,32.800000000000004,5.95,False
2021-06-23,2021-06-23,33.26666666666667,7.14,False
2021-06-24,2021-06-24,36.9,9.92,False
2021-06-25,2021-06-25,41.63333333333333,16.27,False
2021-06-28,2021-06-28,41.43333333333334,15.87,False
2021-06-29,2021-06-29,39.833333333333336,13.1,False
2021-06-30,2021-06-30,38.00000000000001,12.3,False
2021-07-01,2021-07-01,38.66666666666666,12.7,False
2021-07-02,2021-07-02,38.66666666666667,13.1,False
2021-07-06,2021-07-06,33.300000000000004,7.54,False
2021-07-07,2021-07-07,33.1,7.14,False
2021-07-08,2021-07-08,26.96666666666667,1.59,False
2021-07-09,2021-07-09,31.000000000000004,3.97,False
2021-07-12,2021-07-12,31.7,5.16,False
2021-07-13,2021-07-13,31.266666666666666,4.37,False
2021-07-14,2021-07-14,29.53333333333333,3.57,False
2021-07-15,2021-07-15,27.33333333333334,1.98,False
2021-07-16,2021-07-16,26.9,1.59,False
2021-07-19,2021-07-19,8.983333333333334,0.4,False
2021-07-20,2021-07-20,20.066666666666663,0.79,False
2021-07-21,2021-07-21,24.2,1.19,False
2021-07-22,2021-07-22,24.33333333333333,1.59,False
2021-07-23,2021-07-23,28.3,4.76,False
2021-07-26,2021-07-26,30.9,7.14,False
2021-07-27,2021-07-27,27.166666666666668,3.97,False
2021-07-28,2021-07-28,27.46666666666667,4.76,False
2021-07-29,2021-07-29,29.23333333333333,6.35,False
2021-07-30,2021-07-30,25.76666666666667,2.38,False
2021-08-02,2021-08-02,25.1,2.38,False
2021-08-03,2021-08-03,29.53333333333333,8.73,False
2021-08-04,2021-08-04,28.633333333333336,6.75,False
2021-08-05,2021-08-05,29.633333333333336,9.52,False
2021-08-06,2021-08-06,31.866666666666664,12.7,False
2021-08-09,2021-08-09,32.06666666666667,13.49,False
2021-08-10,2021-08-10,34.833333333333336,18.25,False
2021-08-11,2021-08-11,37.93333333333334,22.22,False
2021-08-12,2021-08-12,43.13333333333333,32.54,False
2021-08-13,2021-08-13,47.13333333333333,43.25,False
2021-08-16,2021-08-16,44.866666666666674,38.1,False
2021-08-17,2021-08-17,31.7,12.7,False
2021-08-18,2021-08-18,18.2,0.79,False
2021-08-19,2021-08-19,14.883333333333336,0.79,False
2021-08-20,2021-08-20,23.86666666666667,1.98,False
2021-08-23,2021-08-23,30.433333333333337,11.51,False
2021-08-24,2021-08-24,34.4,19.84,False
2021-08-25,2021-08-25,36.03333333333333,22.22,False
2021-08-26,2021-08-26,36.833333333333336,23.02,False
2021-08-27,2021-08-27,47.46666666666667,47.62,False
2021-08-30,2021-08-30,47.86666666666667,49.21,False
2021-08-31,2021-08-31,47.23333333333333,47.62,False
2021-09-01,2021-09-01,43.13333333333333,36.11,False
2021-09-02,2021-09-02,44.16666666666666,40.48,False
2021-09-03,2021-09-03,44.06666666666666,40.48,False
2021-09-07,2021-09-07,41.7,32.54,False
2021-09-08,2021-09-08,38.56666666666667,26.59,False
2021-09-09,2021-09-09,33.800000000000004,19.44,False
2021-09-10,2021-09-10,20.600000000000005,1.98,False
2021-09-13,2021-09-13,28.266666666666666,7.94,False
2021-09-14,2021-09-14,24.8,3.57,False
2021-09-15,2021-09-15,31.200000000000003,13.89,False
2021-09-16,2021-09-16,31.500000000000004,14.68,False
2021-09-17,2021-09-17,17.933333333333337,1.19,False
2021-09-20,2021-09-20,11.1,0.79,False
2021-09-21,2021-09-21,11.449999999999998,1.19,False
2021-09-22,2021-09-22,20.03333333333333,2.78,False
2021-09-23,2021-09-23,24.5,5.16,False
2021-09-24,2021-09-24,23.83333333333334,3.97,False
2021-09-27,2021-09-27,24.766666666666666,5.95,False
2021-09-28,2021-09-28,12.466666666666669,1.59,False
2021-09-29,2021-09-29,12.483333333333334,1.98,False
2021-09-30,2021-09-30,9.966666666666669,0.79,False
2021-10-01,2021-10-01,18.33333333333333,3.97,False
2021-10-04,2021-10-04,9.500000000000002,0.79,False
2021-10-05,2021-10-05,18.766666666666666,4.76,False
2021-10-06,2021-10-06,20.066666666666663,5.95,False
2021-10-07,2021-10-07,24.600000000000005,8.73,False
2021-10-08,2021-10-08,25.26666666666667,10.71,False
2021-10-11,2021-10-11,25.9,11.51,False
2021-10-12,2021-10-12,22.7,6.75,False
2021-10-13,2021-10-13,24.100000000000005,7.94,False
2021-10-14,2021-10-14,31.83333333333333,24.21,False
2021-10-15,2021-10-15,43.63333333333333,48.81,False
2021-10-18,2021-10-18,46.56666666666666,55.95,False
2021-10-19,2021-10-19,53.400000000000006,69.44,False
2021-10-20,2021-10-20,56.56666666666667,75.4,False
2021-10-21,2021-10-21,60.2,79.37,False
2021-10-22,2021-10-22,59.5,78.97,False
2021-10-25,2021-10-25,62.96666666666667,82.54,False
2021-10-26,2021-10-26,63.03333333333334,84.13,False
2021-10-27,2021-10-27,58.333333333333336,76.19,False
2021-10-28,2021-10-28,64.4,84.92,False
2021-10-29,2021-10-29,65.43333333333334,85.32,False
2021-11-01,2021-11-01,66.13333333333334,86.51,False
2021-11-02,2021-11-02,68.26666666666667,87.7,False
2021-11-03,2021-11-03,72.2,92.06,False
2021-11-04,2021-11-04,72.43333333333334,92.06,False
2021-11-05,2021-11-05,73.60000000000001,92.46,False
2021-11-08,2021-11-08,74.53333333333335,92.86,False
2021-11-09,2021-11-09,77.17142857142858,95.24,False
2021-11-10,2021-11-10,73.08571428571429,91.27,False
2021-11-11,2021-11-11,72.22857142857143,90.08,False
2021-11-12,2021-11-12,74.0,92.06,False
2021-11-15,2021-11-15,71.62857142857145,88.89,False
2021-11-16,2021-11-16,72.48571428571428,90.08,False
2021-11-17,2021-11-17,69.2,86.51,False
2021-11-18,2021-11-18,70.14285714285715,86.9,False
2021-11-19,2021-11-19,62.77142857142859,77.38,False
2021-11-22,2021-11-22,60.0,74.6,False
2021-11-23,2021-11-23,60.371428571428574,75.4,False
2021-11-24,2021-11-24,56.94285714285714,71.03,False
2021-11-26,2021-11-26,31.25714285714286,21.03,False
2021-11-29,2021-11-29,38.114285714285714,34.92,False
2021-11-30,2021-11-30,24.77142857142857,10.32,False
2021-12-01,2021-12-01,25.357142857142858,11.9,False
2021-12-02,2021-12-02,22.928571428571427,7.14,False
2021-12-03,2021-12-03,20.157142857142865,6.35,False
2021-12-06,2021-12-06,21.25714285714286,7.14,False
2021-12-07,2021-12-07,37.88571428571429,35.71,False
2021-12-08,2021-12-08,41.31428571428573,41.27,False
2021-12-09,2021-12-09,36.85714285714287,33.73,False
2021-12-10,2021-12-10,42.0,44.44,False
2021-12-13,2021-12-13,35.4,32.14,False
2021-12-14,2021-12-14,31.542857142857144,24.21,False
2021-12-15,2021-12-15,37.8,36.51,False
2021-12-16,2021-12-16,33.57142857142858,30.16,False
2021-12-17,2021-12-17,32.51428571428572,28.57,False
2021-12-20,2021-12-20,29.428571428571427,19.05,False
2021-12-21,2021-12-21,34.028571428571425,31.75,False
2021-12-22,2021-12-22,39.54285714285714,42.46,False
2021-12-23,2021-12-23,50.48571428571428,67.06,False
2021-12-27,2021-12-27,56.39999999999999,77.78,False
2021-12-28,2021-12-28,62.971428571428575,85.71,False
2021-12-29,2021-12-29,64.02857142857144,86.9,False
2021-12-30,2021-12-30,63.97142857142858,86.51,False
2021-12-31,2021-12-31,62.54285714285715,83.73,False
2022-01-03,2022-01-03,65.22857142857144,87.7,False
2022-01-04,2022-01-04,64.25714285714285,86.51,False
2022-01-05,2022-01-05,51.02857142857143,68.65,False
2022-01-06,2022-01-06,52.142857142857146,69.84,False
2022-01-07,2022-01-07,49.25714285714287,65.48,False
2022-01-10,2022-01-10,51.142857142857146,69.44,False
2022-01-11,2022-01-11,56.114285714285714,76.19,False
2022-01-12,2022-01-12,55.94285714285714,76.19,False
2022-01-13,2022-01-13,52.17142857142857,71.03,False
2022-01-14,2022-01-14,55.8,76.59,False
2022-01-18,2022-01-18,53.71428571428572,74.6,False
2022-01-19,2022-01-19,44.82857142857143,56.35,False
2022-01-20,2022-01-20,39.142857142857146,42.46,False
2022-01-21,2022-01-21,26.728571428571428,14.68,False
2022-01-24,2022-01-24,23.128571428571437,8.33,False
2022-01-25,2022-01-25,20.88571428571429,7.14,False
2022-01-26,2022-01-26,19.51428571428572,5.16,False
2022-01-27,2022-01-27,18.6,4.76,False
2022-01-28,2022-01-28,23.857142857142858,10.32,False
2022-01-31,2022-01-31,29.200000000000006,21.03,False
2022-02-01,2022-02-01,30.800000000000004,25.0,False
2022-02-02,2022-02-02,28.800000000000004,21.03,False
2022-02-03,2022-02-03,26.057142857142857,16.27,False
2022-02-04,2022-02-04,27.6,19.84,False
2022-02-07,2022-02-07,27.914285714285715,20.24,False
2022-02-08,2022-02-08,28.942857142857143,22.62,False
2022-02-09,2022-02-09,32.65714285714286,34.52,False
2022-02-10,2022-02-10,33.6,36.9,False
2022-02-11,2022-02-11,28.48571428571429,21.83,False
2022-02-14,2022-02-14,25.685714285714287,15.48,False
2022-02-15,2022-02-15,29.97142857142857,26.98,False
2022-02-16,2022-02-16,32.08571428571428,34.13,False
2022-02-17,2022-02-17,32.457142857142856,35.32,False
2022-02-18,2022-02-18,29.51428571428572,25.79,False
2022-02-22,2022-02-22,28.77142857142857,23.02,False
2022-02-23,2022-02-23,18.814285714285717,5.56,False
2022-02-24,2022-02-24,21.228571428571428,8.73,False
2022-02-25,2022-02-25,28.142857142857142,22.22,False
2022-02-28,2022-02-28,25.47142857142857,16.27,False
2022-03-01,2022-03-01,22.97142857142857,10.32,False
2022-03-02,2022-03-02,17.82857142857143,3.57,False
2022-03-03,2022-03-03,21.72857142857143,9.92,False
2022-03-04,2022-03-04,18.17142857142857,4.37,False
2022-03-07,2022-03-07,16.9,3.57,False
2022-03-08,2022-03-08,16.67142857142857,3.57,False
2022-03-09,2022-03-09,18.028571428571432,5.16,False
2022-03-10,2022-03-10,17.95714285714286,5.16,False
2022-03-11,2022-03-11,19.057142857142857,8.33,False
2022-03-14,2022-03-14,17.5,4.37,False
2022-03-15,2022-03-15,21.857142857142858,13.1,False
2022-03-16,2022-03-16,25.25714285714286,19.84,False
2022-03-17,2022-03-17,33.62857142857143,46.43,False
2022-03-18,2022-03-18,38.42857142857143,55.56,False
2022-03-21,2022-03-21,40.971428571428575,59.52,False
2022-03-22,2022-03-22,44.54285714285714,68.65,False
2022-03-23,2022-03-23,45.2,70.63,False
2022-03-24,2022-03-24,46.91428571428571,73.02,False
2022-03-25,2022-03-25,49.371428571428574,78.17,False
2022-03-28,2022-03-28,51.25714285714286,80.56,False
2022-03-29,2022-03-29,52.71428571428572,82.94,False
2022-03-30,2022-03-30,52.8,82.94,False
2022-03-31,2022-03-31,59.2,88.49,False
2022-04-01,2022-04-01,59.8,88.89,False
2022-04-04,2022-04-04,61.65714285714286,90.08,False
2022-04-05,2022-04-05,47.91428571428571,74.6,False
2022-04-06,2022-04-06,46.4,69.44,False
2022-04-07,2022-04-07,46.82857142857142,71.43,False
2022-04-08,2022-04-08,46.08571428571429,69.05,False
2022-04-11,2022-04-11,43.4,63.49,False
2022-04-12,2022-04-12,42.05714285714286,61.11,False
2022-04-13,2022-04-13,41.8,59.52,False
2022-04-14,2022-04-14,39.85714285714285,57.14,False
2022-04-18,2022-04-18,37.6,52.38,False
2022-04-19,2022-04-19,39.62857142857143,57.14,False
2022-04-20,2022-04-20,43.31428571428571,64.68,False
2022-04-21,2022-04-21,38.94285714285714,56.35,False
2022-04-22,2022-04-22,31.62857142857143,39.29,False
2022-04-25,2022-04-25,29.97142857142857,34.52,False
2022-04-26,2022-04-26,17.900000000000002,5.16,False
2022-04-27,2022-04-27,16.271428571428572,3.57,False
2022-04-28,2022-04-28,24.25714285714286,17.86,False
2022-04-29,2022-04-29,14.328571428571427,3.17,False
2022-05-02,2022-05-02,13.27142857142857,3.17,False
2022-05-03,2022-05-03,30.485714285714288,37.7,False
2022-05-04,2022-05-04,22.4,15.08,False
2022-05-05,2022-05-05,13.128571428571432,3.17,False
2022-05-06,2022-05-06,12.242857142857146,2.38,False
2022-05-09,2022-05-09,8.185714285714285,0.4,False
2022-05-10,2022-05-10,7.4,0.4,False
2022-05-11,2022-05-11,4.028571428571429,0.4,False
2022-05-12,2022-05-12,3.2,0.4,False
2022-05-13,2022-05-13,11.285714285714286,3.57,False
2022-05-16,2022-05-16,11.742857142857144,4.37,False
2022-05-17,2022-05-17,15.2,7.54,False
2022-05-18,2022-05-18,6.6000000000000005,1.19,False
2022-05-19,2022-05-19,13.714285714285714,7.14,False
2022-05-20,2022-05-20,12.657142857142858,6.35,False
2022-05-23,2022-05-23,17.885714285714283,11.11,False
2022-05-24,2022-05-24,16.0,9.13,False
2022-05-25,2022-05-25,17.571428571428573,11.11,False
2022-05-26,2022-05-26,24.11428571428572,24.6,False
2022-05-27,2022-05-27,29.542857142857144,40.48,False
2022-05-31,2022-05-31,40.057142857142864,63.49,False
2022-06-01,2022-06-01,40.60000000000001,63.89,False
2022-06-02,2022-06-02,44.82857142857143,72.62,False
2022-06-03,2022-06-03,35.45714285714286,55.56,False
2022-06-06,2022-06-06,42.8,68.25,False
2022-06-07,2022-06-07,45.62857142857143,73.81,False
2022-06-08,2022-06-08,48.11428571428571,78.17,False
2022-06-09,2022-06-09,47.05714285714286,76.19,False
2022-06-10,2022-06-10,40.00000000000001,63.89,False
2022-06-13,2022-06-13,25.085714285714293,28.17,False
2022-06-14,2022-06-14,20.528571428571432,18.65,False
2022-06-15,2022-06-15,29.25714285714286,39.68,False
2022-06-16,2022-06-16,17.700000000000003,11.51,False
2022-06-17,2022-06-17,16.92857142857143,10.71,False
2022-06-21,2022-06-21,19.728571428571428,17.86,False
2022-06-22,2022-06-22,26.885714285714283,34.13,False
2022-06-23,2022-06-23,26.742857142857144,34.13,False
2022-06-24,2022-06-24,30.85714285714286,46.43,False
2022-06-27,2022-06-27,30.77142857142857,46.03,False
